"","ACME","ADAX","ALTU","APAC","ARNE","BEAV","BESS","BIXB","BLAC","BOIS","BOWL","BREC","BRIS","BUFF","BURB","BURN","BUTL","BYAR","CAMA","CENT","CHAN","CHER","CHEY","CHIC","CLAY","CLOU","COOK","COPA","DURA","ELRE","ERIC","EUFA","FAIR","FORA","FREE","FTCB","GOOD","GUTH","HASK","HINT","HOBA","HOLL","HOOK","HUGO","IDAB","JAYX","KENT","KETC","LAHO","LANE","MADI","MANG","MARE","MAYR","MCAL","MEDF","MEDI","MIAM","MINC","MTHE","NEWK","NINN","NOWA","OILT","OKEM","OKMU","PAUL","PAWN","PERK","PRYO","PUTN","REDR","RETR","RING","SALL","SEIL","SHAW","SKIA","SLAP","SPEN","STIG","STIL","STUA","SULP","TAHL","TALI","TIPT","TISH","VINI","WASH","WATO","WAUR","WEAT","WEST","WILB","WIST","WOOD","WYNO"
"IDAB",0.781826193718068,0.856123601561461,0.704358010064434,0.770067295032487,0.686593331561497,0.663999757631588,0.723938909288189,0.818492073177433,0.722009303443762,0.637761104094895,0.840927006686309,0.740830134067239,0.818736040659472,0.670228372808625,0.749675263814181,0.839934427273539,0.699279642890269,0.836871663231896,0.699050068568929,0.886110341117513,0.802254065409399,0.705992391033691,0.691258316832381,0.780418102030558,0.90017162098191,0.949882667550748,0.851344202664896,0.762220566570323,0.909465490059807,0.760421778546389,0.693166740478986,0.853305962859745,0.683349868956778,0.745302024614175,0.689032643229163,0.749360239440621,0.626053665330128,0.776016246354716,0.83908266403026,0.74842351085641,0.730587456347762,0.703558115555331,0.654666324978247,0.947966532559278,1,0.797951701342897,0.624038521851481,0.755975550861823,0.726222305768447,0.916607752555187,0.868523306385806,0.721331195858395,0.768543710180858,0.677642216042814,0.894931319641989,0.718776173726113,0.755247183866715,0.776429867050432,0.774498450901778,0.920872462242364,0.740339230544546,0.773315083429832,0.771064321345083,0.798127863553772,0.83676983757747,0.831625345365684,0.832244770960793,0.762738913684233,0.781797697442783,0.807213913411698,0.704242886537685,0.759632922815659,0.709427912178177,0.815238521892781,0.867467623257804,0.68822635088095,0.817564575185258,0.788375135310443,0.643541847001025,0.777507394267324,0.87447140610746,0.776785247196751,0.884765358159534,0.849708814518474,0.830536251504547,0.918015377250993,0.732057759494631,0.848443162630756,0.776055142539987,0.796045165222172,0.732743195403171,0.796755240811311,0.736334052486881,0.79487809110843,0.897379183879774,0.903524909534007,0.689742580095198,0.767081412866481
"JAYX",0.792438923355696,0.84783459159777,0.706507494324948,0.783611289624133,0.731675405714994,0.716771907870879,0.756984486068916,0.931590909661024,0.833515378507373,0.669769391858602,0.874387334789363,0.837150856862885,0.905385625114765,0.733262322068382,0.879619382975683,0.768258858729342,0.741447983004277,0.837067108023113,0.750378530303907,0.845545136166522,0.872922115507435,0.79386734175539,0.726028551253719,0.804127849284974,0.837749286916522,0.8254305206411,0.938468092228043,0.924247613626082,0.801941116950605,0.809890519808786,0.719413951143594,0.891491510762949,0.755575710360896,0.888355983738238,0.759295810037189,0.776281333268636,0.664328519502068,0.85159283924621,0.932416413028019,0.790193692123347,0.75072408390249,0.711181179694254,0.700447688448245,0.816373358970287,0.797951701342897,1,0.659223133432441,0.743747439803689,0.809146933673234,0.831408406352005,0.797437515184926,0.734255025169108,0.864852415951692,0.752067304488948,0.880678609574309,0.819456675910248,0.753541361385503,0.960587053622993,0.807946305386033,0.802533949342211,0.870794667942105,0.789206234977015,0.935979714883028,0.908236751836932,0.885538157460187,0.907495494925061,0.825453013888996,0.88384250556488,0.875544160351808,0.969139516918458,0.75353847284668,0.86898697480293,0.729634273622185,0.78003478094476,0.915716932404726,0.754558844617489,0.863770289848746,0.930724781664052,0.698741530869604,0.837711989854751,0.905015238835292,0.873528938661684,0.870581678290353,0.824818707684162,0.957003753544079,0.861754464283033,0.735563960202049,0.789375902439954,0.95055372155924,0.806643043308615,0.789639188064373,0.768038935998577,0.777198330721527,0.920922324038975,0.8779674262989,0.885530775357686,0.75483547012197,0.908095979281267
"KENT",0.721125185087104,0.676479125748647,0.737370528683696,0.730713088563343,0.82550827546772,0.878557126671703,0.768521583769903,0.677981255981765,0.71742021156255,0.974856558964698,0.675519149021355,0.747230496587357,0.691047050820999,0.825174190184933,0.713670496626534,0.663393307130607,0.771896728654799,0.689075342376181,0.797499298212479,0.662146518274536,0.682376171792204,0.777100125382708,0.792342857811617,0.717174094075114,0.607335722230876,0.613728618510169,0.65065823975929,0.691485998683949,0.646819718383738,0.740709087367572,0.784040584560065,0.656370035536808,0.748544269291335,0.69310977509282,0.809373704357463,0.739644438542029,0.898753671981796,0.730593624772674,0.678734411739068,0.756699609575113,0.761218337147767,0.778580180565443,0.917261002539088,0.629927048836364,0.624038521851481,0.659223133432441,1,0.664201412627712,0.759896693559169,0.641204879151676,0.664497701630119,0.770271084187494,0.717671631189164,0.791668258451056,0.664346496319953,0.749304455296675,0.72248320897528,0.660455181590098,0.725843269534159,0.584378376404095,0.720064844312226,0.706034616417089,0.681847881842397,0.702383518462637,0.674429140800563,0.672005690041562,0.690370709809954,0.69958258743971,0.711573220483693,0.675232260636087,0.765743854574277,0.724560846424799,0.761746378168225,0.685038425461173,0.645176784076816,0.781353819566734,0.696161973172975,0.691165708716128,0.820605365256155,0.702004555665275,0.652963440336418,0.72008527174467,0.664595968482568,0.67620051330642,0.657093784472591,0.626624804288004,0.750131858362485,0.638920587390914,0.669904449594097,0.688156657143813,0.763742741658803,0.697491535374246,0.765503594691107,0.607461829905134,0.650831082131823,0.641875413239638,0.820242463318768,0.697752824632524
"KETC",0.914513879792258,0.890629350476297,0.831025023523568,0.906630132594522,0.78296334983253,0.723458201022097,0.847635028153815,0.813066018939808,0.78436483432817,0.677649488354627,0.871067836577227,0.81545617570461,0.838435755172333,0.739883183087141,0.799204917657356,0.883684822143579,0.82029542735912,0.902589438418883,0.806719484364914,0.867175888725422,0.846827485622006,0.782557151446432,0.803263078587221,0.905412574589903,0.780698419241662,0.783727192625306,0.767721871725283,0.764838496182623,0.845384392198316,0.867390236319342,0.810676421049401,0.809574942566677,0.827129490610473,0.769675257306444,0.769882495702021,0.884987079438233,0.683910010263975,0.860666352718465,0.813413518673246,0.862980636628275,0.86072116866292,0.82941537809391,0.707071991473414,0.798025894879948,0.755975550861823,0.743747439803689,0.664201412627712,1,0.811974216676105,0.842514642068466,0.883812060679838,0.853818761743562,0.841467517731032,0.743105769602152,0.837757840523813,0.802025269521947,0.89640295522412,0.740647382234097,0.900284817558655,0.734845573076395,0.787580499850467,0.90206833698922,0.764943480640839,0.836669923106901,0.845511865191605,0.818024284366887,0.915190713550645,0.813737610898441,0.845808020296927,0.778028888393804,0.806960261190471,0.82171904330921,0.830279932229388,0.912939962959373,0.770420193030507,0.784182563758069,0.885587714559727,0.798601003589204,0.714035663085239,0.868145948764455,0.794571655333922,0.834220047891913,0.851670853516881,0.905373838320236,0.771273837329246,0.780631127962368,0.869520957915024,0.845759684296619,0.751967386709121,0.902031400881523,0.835660109623815,0.917560607295333,0.85086667751643,0.713667726954556,0.802170061991351,0.772610052556327,0.773348313364649,0.796593855532647
"LAHO",0.885814094393776,0.851395575569569,0.840123739793566,0.898384275752678,0.913207411229295,0.863528186591556,0.925605122066446,0.861446852248086,0.939107294055441,0.777714766172747,0.864289571710503,0.979342826083363,0.886386187558529,0.90039528187135,0.925219387221319,0.806094615471941,0.915073388440143,0.865297987449831,0.937589152395987,0.821527925452532,0.891963528489761,0.970522643810535,0.895113648451634,0.899926025721118,0.752680760304032,0.751361037566762,0.793949677836365,0.878441031881238,0.782820916815191,0.942338992782286,0.877648856199962,0.815258587833739,0.934757860051561,0.900517512312895,0.940922054199536,0.911489721433574,0.794992059166117,0.948022239557984,0.846612581457012,0.939965145084241,0.896368782300581,0.859793903665832,0.833700895321107,0.761515752915809,0.726222305768447,0.809146933673234,0.759896693559169,0.811974216676105,1,0.789689255294022,0.812268205278817,0.882204068412209,0.943467064713556,0.916786616187648,0.816323107221946,0.964295310501247,0.879080308911251,0.817419257370357,0.921106328851314,0.713635787255268,0.935745236391489,0.886102273093578,0.85619214015286,0.907285094276645,0.857892296098012,0.846377451391138,0.865886467275957,0.922355123416937,0.933577547858718,0.840407383637865,0.935272601278686,0.949713810421368,0.888272966977287,0.835443706701292,0.786685523982499,0.935051125597687,0.894006412041297,0.88686947303213,0.850374180033103,0.909105525496416,0.80077773721961,0.941386178824213,0.826795838784472,0.844247475677368,0.810438997487788,0.760248350346847,0.858348933558467,0.792003120084272,0.833048237331718,0.876967706121159,0.960666862481392,0.843120409587218,0.940153509030214,0.754423823563628,0.788302919674012,0.769122119358027,0.932982065961375,0.901170356893644
"LANE",0.862499939807774,0.944089316602338,0.767842242684521,0.847609095204156,0.73563419777098,0.696370076986146,0.79108756428219,0.877688317541607,0.781533682463886,0.656560829060942,0.921024263803026,0.804387762810481,0.88648923963248,0.71045862910473,0.812197981810319,0.914661464600607,0.762387661375367,0.923311036263884,0.758295033795991,0.970202536176961,0.874450802118592,0.760284536332711,0.745974035864262,0.862184759055071,0.933974300784219,0.956086831677637,0.882947311231444,0.810201213001055,0.966047825055386,0.831222115219441,0.749328479683353,0.909050897848174,0.743767747281577,0.80009890153133,0.737982971119102,0.82407498399517,0.654007327255925,0.849122429494854,0.892470026874583,0.816334557953501,0.798217695789734,0.761538361816424,0.68231087258846,0.960377097041655,0.916607752555187,0.831408406352005,0.641204879151676,0.842514642068466,0.789689255294022,1,0.947782991661764,0.784618300993628,0.840774360210264,0.720237579253458,0.959281664164091,0.779723103225644,0.829621151975318,0.809059052287785,0.855196160309551,0.901580751749098,0.797920574898569,0.853962156707499,0.81643748869878,0.866409305736055,0.912462015038465,0.89426827303992,0.918094821749069,0.83082897849142,0.853441786201632,0.850968990591372,0.764338771404592,0.823532020896345,0.771236915077967,0.897987250048816,0.895347580503077,0.743577996358578,0.898994575380089,0.845813331037426,0.685474432643532,0.858301691124572,0.914143536389131,0.843584686904356,0.959156554659871,0.939391158194078,0.869113556386392,0.934644785756067,0.798217936148034,0.928028849328311,0.815245612584337,0.880569704296269,0.796696734346125,0.874224394645368,0.801922576455777,0.82450726968694,0.936470842727797,0.913852123710017,0.736337197618664,0.826292789713532
"MADI",0.903541535456769,0.947916662738459,0.822760903293889,0.890662306835864,0.77314220268653,0.720558368246093,0.835074036194008,0.853448749995738,0.791327348260571,0.679874359837724,0.923205635555092,0.820717479525407,0.874636442204144,0.734616039991315,0.81147407071548,0.967203137630188,0.802236609255436,0.941364852341084,0.79648542780019,0.95275953149988,0.874693316709403,0.781345770677882,0.787731932250074,0.896625248249943,0.87651687272309,0.897489703227772,0.837043089581831,0.79530474631308,0.961288590364467,0.86290196478106,0.793105948462411,0.877843744004264,0.767030046452934,0.79404972226747,0.763622369742781,0.867000778496601,0.683344699228717,0.865230759439895,0.863922613856319,0.854126774226293,0.846638935243465,0.816611601979083,0.70827313480967,0.917033290318749,0.868523306385806,0.797437515184926,0.664497701630119,0.883812060679838,0.812268205278817,0.947782991661764,1,0.837766691136599,0.850341879501605,0.742695241358931,0.922463620903216,0.792644415922559,0.8814765939715,0.777870486204464,0.890968082011927,0.84408189594616,0.798541883409025,0.892613825138636,0.795410467387656,0.85831992846777,0.893963889397609,0.87114998970897,0.94634507315917,0.828702959605386,0.860443854241741,0.820229565885263,0.800339816383479,0.828532448743486,0.818183294281165,0.949886911440361,0.845258199453656,0.774062313452983,0.905870477346189,0.830837387282923,0.710539938727189,0.873796739865366,0.869746822252002,0.849984195326161,0.931075247155037,0.961126625022425,0.830733721942181,0.877956927349221,0.853969944959003,0.94201165718422,0.786969420730371,0.910213267484375,0.829244547051069,0.930407308632404,0.843278166116673,0.78189493840038,0.890901335152119,0.861915654670071,0.766778562937656,0.819985067432716
"MANG",0.925864590785482,0.842359195437375,0.945019916456407,0.942654435102684,0.915052302703826,0.840083714825918,0.958086087159365,0.790558916346791,0.823715653505755,0.793595548695907,0.836372314803965,0.869208027182235,0.821721507970681,0.849232080807639,0.81678670121552,0.849404072808768,0.936808751072983,0.863527807380989,0.923236301172076,0.814197382858729,0.836140688669568,0.867796003104898,0.933640689683112,0.917431585155633,0.727571419145015,0.735662175490786,0.73874700242051,0.772888819297772,0.796782179424828,0.917424543311666,0.949778205881379,0.770999612139228,0.856733356791614,0.787740626264888,0.872604929095154,0.945579689510968,0.806281276736859,0.882398887420681,0.786776939235783,0.939211016553165,0.973979575025751,0.976780714493223,0.829197207893345,0.75859344579286,0.721331195858395,0.734255025169108,0.770271084187494,0.853818761743562,0.882204068412209,0.784618300993628,0.837766691136599,1,0.859379420430814,0.840101359691153,0.79197177898331,0.846972496749889,0.948822449103115,0.727894454314269,0.921928567945188,0.692173200612827,0.816773653432033,0.911207027995062,0.760238052216633,0.829040400507701,0.811133527189924,0.789870440121978,0.875618099518059,0.823137212297715,0.854270160284998,0.761120434242809,0.912237510523404,0.846179438690778,0.962225274908469,0.881878562600199,0.735184773623999,0.890117393303876,0.860737429383145,0.796021193847618,0.83174325102297,0.870909519066462,0.756934755847964,0.854544570583728,0.80420263904523,0.854195565060929,0.74633624456627,0.73173164514835,0.963929554855386,0.801380948980965,0.742396907582785,0.88287834292944,0.921948663201728,0.907898458296039,0.950885423993205,0.693945728855509,0.75958268549106,0.736404741298734,0.888659130223088,0.801893657218907
"MARE",0.905975001703256,0.901433124782454,0.823035365956575,0.906200672520591,0.85451380850124,0.809379911864172,0.893899973667849,0.924815632740033,0.933538105948518,0.73487031277177,0.919009649055957,0.961185425695698,0.948345674780007,0.840266576257678,0.954146975463329,0.84006409772149,0.873310011071051,0.910792707727954,0.882378577322694,0.874682451409704,0.950429597532642,0.914980417636982,0.852109966398972,0.92154200120703,0.808918555653108,0.80213521986797,0.855001054174014,0.921332456812079,0.826495758023369,0.94455708306399,0.838837071764687,0.874681102358714,0.883773491432336,0.932963543693807,0.877229190564453,0.909059155306439,0.746366144195025,0.978909283288413,0.908374306576083,0.924602522165884,0.880040512746342,0.831441783849989,0.781563961405142,0.806491364257367,0.768543710180858,0.864852415951692,0.717671631189164,0.841467517731032,0.943467064713556,0.840774360210264,0.850341879501605,0.859379420430814,1,0.860482143534201,0.873780935281743,0.932762915050154,0.880304549466,0.870512963669524,0.937057597117254,0.763854488961645,0.946495845129051,0.90634906885768,0.907037266830455,0.964035766276626,0.919474863673777,0.907715567304268,0.907007049978613,0.96545179084663,0.98260421986265,0.899760182411643,0.890073182096738,0.975056423251918,0.859289630230779,0.864857388738576,0.845697161220936,0.878860949983598,0.946269334034838,0.941304876794284,0.795894647083847,0.950716337673574,0.858936797070189,0.986191501513674,0.882756361591335,0.890706076045354,0.873255433936319,0.817557221813587,0.849515450281722,0.836271721904524,0.884615561559854,0.910571804341109,0.928051644593793,0.862737680796793,0.912914460139818,0.817197217347235,0.842439355525454,0.82450076302041,0.873263979941563,0.947671131220435
"MAYR",0.81630811802983,0.774044632222061,0.796778756215587,0.828515616817557,0.916147315646105,0.905534195353265,0.874468011740938,0.788146065191493,0.874366081888401,0.810374151302891,0.7895173320783,0.901113849709964,0.810308515600048,0.941359618932365,0.852032151735978,0.74028820518159,0.874692794046097,0.789872155255926,0.918774324041162,0.752546610886128,0.811341174542337,0.945692525924908,0.873778709032629,0.825414800720944,0.691990600547088,0.687581870021178,0.730170417014923,0.81888650828852,0.719585347494866,0.865562827910402,0.855311255320386,0.746834339798397,0.889800361841698,0.834737807460795,0.961464045873481,0.845970609578684,0.826121825578576,0.863758166598965,0.778654482816172,0.873407512220541,0.848651342363635,0.829276626001088,0.871148338258522,0.696063111960917,0.677642216042814,0.752067304488948,0.791668258451056,0.743105769602152,0.916786616187648,0.720237579253458,0.742695241358931,0.840101359691153,0.860482143534201,1,0.746757067766952,0.908597849161418,0.819008510328692,0.761166568067694,0.844000983046834,0.653751836690348,0.873825385793083,0.809932019961664,0.795744775684217,0.83014850056519,0.78131397948535,0.776783654581435,0.793062682268219,0.843322505540516,0.851954478490996,0.777618652860947,0.894946961297822,0.872551748296801,0.846645186473881,0.766526887190908,0.72394803502595,0.914141549459117,0.813133850464034,0.816741863614071,0.875683598507769,0.825024142974279,0.733637281084935,0.859435884523846,0.75610623611554,0.768415374963317,0.744288386085674,0.697899171101624,0.811593471867425,0.721903122866222,0.774284737661539,0.796543014025917,0.90116240776406,0.777066545705574,0.881215289925959,0.694625771000163,0.72478300506987,0.707093437325942,0.945542767866211,0.838230074966182
"MCAL",0.869559069347439,0.956066680354823,0.774097167615432,0.85542429083481,0.756981108036262,0.721904073076689,0.8045746579973,0.919148128593674,0.813852537844404,0.679938175676309,0.946096900884853,0.835068528233384,0.924277264752261,0.73702469342437,0.847426704690132,0.891623542326944,0.777876557905882,0.93537102274668,0.776594901869744,0.968569397611977,0.905976405177499,0.78841605393307,0.763632148846906,0.874103869545721,0.940932290959424,0.937148720587155,0.929185833556133,0.851705624476891,0.930382104305393,0.852313747154588,0.760959057197953,0.950371230356279,0.768006984589176,0.838610149036865,0.763650117795747,0.83526478722467,0.674889896702819,0.876617779090176,0.934173796690038,0.832185803433717,0.807110883233181,0.769355411423902,0.707781550157121,0.933150472405675,0.894931319641989,0.880678609574309,0.664346496319953,0.837757840523813,0.816323107221946,0.959281664164091,0.922463620903216,0.79197177898331,0.873780935281743,0.746757067766952,1,0.808611491256872,0.832211551067751,0.854201585616614,0.868955977651721,0.895575033544908,0.832932788872309,0.864126108131031,0.858133882310074,0.90536968505907,0.943518816699141,0.934696382020809,0.923142012091859,0.868527378827694,0.886020334026654,0.896761183704141,0.78425968456616,0.859255057425292,0.780926384694484,0.888441755410642,0.9341478853093,0.766419830916425,0.924654686071757,0.888353792592571,0.708333586924926,0.882234680232349,0.954792020893446,0.877946515990636,0.984586117133738,0.938488110473906,0.916518865950834,0.950637844891758,0.803921788796589,0.914544523611987,0.857763336846465,0.890472941770213,0.817243326209705,0.866818232236152,0.818719016250162,0.871314786643729,0.968807744866095,0.942581224504451,0.762422443561768,0.867188187108139
"MEDF",0.855969663113852,0.834876944933901,0.804941276898408,0.868196230036078,0.88396936648328,0.850491932098924,0.887319618829828,0.864459897321598,0.950069100675588,0.764463946787297,0.848544162743801,0.96748516809018,0.881001251097029,0.887139061241012,0.938226630471755,0.785604379407303,0.880216811900363,0.846225191739358,0.906584417983403,0.807619872335602,0.880609302577676,0.963029692892556,0.861068080615907,0.873863802755302,0.748784952116351,0.743775483406048,0.793578815290476,0.897496331584781,0.767769380145884,0.910454833948046,0.843094553403701,0.808746325354131,0.922960834823371,0.918304919542683,0.925006376490273,0.877706650474847,0.775767733113442,0.928530787712766,0.847695723198851,0.902584752530784,0.859102523272153,0.823052160678098,0.819988099082317,0.750648351385966,0.718776173726113,0.819456675910248,0.749304455296675,0.802025269521947,0.964295310501247,0.779723103225644,0.792644415922559,0.846972496749889,0.932762915050154,0.908597849161418,0.808611491256872,1,0.847724622954044,0.83266805785895,0.893421292294744,0.707954001849792,0.955159835246967,0.860084066376779,0.872180856733976,0.907009883770498,0.851455073142212,0.840297469781033,0.844658598270426,0.927833738199761,0.925989206306442,0.850676617246184,0.901373272760064,0.950091490058692,0.851295077106671,0.812795527728574,0.783052218260212,0.912973710668262,0.879923670152356,0.895183018334496,0.832842707630588,0.889670557521649,0.795866845892994,0.933446305349392,0.817002611995765,0.825423791410716,0.814354840413591,0.754913913559759,0.826813330810895,0.775132615214762,0.849237066516967,0.853708131495184,0.925018387972486,0.81635305383374,0.902543145486395,0.757137856955396,0.780982508516287,0.765119050849952,0.907926879636182,0.911087996150009
"MEDI",0.961623083139159,0.888114448736995,0.922873932312258,0.97445165467101,0.872081864046472,0.79596692146111,0.93789403491061,0.822623047203527,0.831817882972203,0.744743553651083,0.881729957474762,0.874020745647665,0.855897256997173,0.815466800690448,0.834398827424046,0.891303451316465,0.904782733466953,0.909071020362433,0.892851197328341,0.861698274668928,0.871652458988265,0.854488011484486,0.89247362402565,0.952312560518538,0.771781058117206,0.776844493803809,0.767197329273258,0.793838668364682,0.840336949445078,0.934639962211901,0.903960447872062,0.808535827526452,0.84548755527168,0.808685551021859,0.844021666582771,0.961634535396457,0.758036418139729,0.904482821462995,0.818892982449164,0.941227951692725,0.955383750618957,0.927230973510942,0.778729877993031,0.79625950394717,0.755247183866715,0.753541361385503,0.72248320897528,0.89640295522412,0.879080308911251,0.829621151975318,0.8814765939715,0.948822449103115,0.880304549466,0.819008510328692,0.832211551067751,0.847724622954044,1,0.748163040169958,0.95307848160516,0.731706949365733,0.828228803258273,0.947737878693016,0.782260724594749,0.854859562961373,0.849834926833627,0.824731962490641,0.922172904708917,0.846156070650369,0.880030136647577,0.785332642223516,0.892839830965917,0.863017308182333,0.927752251283955,0.922591537538571,0.766868951344067,0.865693740092773,0.899725785634871,0.8210070654897,0.789630483988825,0.902706640810762,0.790263267972931,0.876102991839604,0.846629407219791,0.902231638283331,0.773210145190362,0.772611089339228,0.955719988057902,0.84686300347644,0.764446096626315,0.927090574266367,0.916619904331686,0.942040692544656,0.939781593440806,0.721195278250171,0.796609603067575,0.769093362813911,0.856435841796958,0.824089185653197
"MIAM",0.785242393751465,0.830230522415354,0.699354525869601,0.777589283956888,0.731151132264452,0.720471452348453,0.753926409651038,0.921605615701851,0.851749137292792,0.668660075771251,0.850271423523182,0.845891528034453,0.896536126646729,0.738590245769053,0.892812230714683,0.752126182332721,0.73787268599838,0.820406752160303,0.751070349913413,0.823902613830809,0.867289433143995,0.805174183219039,0.722055725110643,0.79595464863258,0.809778380202239,0.802666991874058,0.90971511813187,0.946936456116304,0.782185054550361,0.80769614472404,0.714213090806999,0.871965532026597,0.760080550689152,0.907374568184117,0.766031611248549,0.772625756872663,0.666671893374567,0.85240689194839,0.914747180803992,0.785373699760666,0.746323342709508,0.705670295239619,0.702700529742253,0.793443415474113,0.776429867050432,0.960587053622993,0.660455181590098,0.740647382234097,0.817419257370357,0.809059052287785,0.777870486204464,0.727894454314269,0.870512963669524,0.761166568067694,0.854201585616614,0.83266805785895,0.748163040169958,1,0.804715506130815,0.780494718858233,0.888841845050641,0.782366389413896,0.954042024226404,0.904552048372819,0.870956036163764,0.891384256416754,0.810921459718298,0.891043806100108,0.874498786813393,0.961589564430553,0.752220244451329,0.876366199896637,0.725303995717832,0.767091699430852,0.889062956852824,0.755889409092458,0.854051491853847,0.935575875586773,0.699874124901175,0.835301537736714,0.876581943753231,0.877315524826544,0.846289786478087,0.808050060567825,0.933939597779648,0.833643871275591,0.726693782251985,0.771762021340496,0.968039673673225,0.798498978432116,0.790245845872353,0.754340182661855,0.773057742281022,0.888129078946925,0.846605187256583,0.85474640205972,0.758180534256165,0.919280369068844
"MINC",0.966628524778569,0.921758689882698,0.889902731405466,0.972110153474482,0.877179025561928,0.808728457754579,0.939531005858989,0.876424504941887,0.878941986723553,0.745558419961196,0.921404399268752,0.9246539945004,0.907724309539332,0.83430271130493,0.888943313819619,0.887758108986393,0.908678699670609,0.93841783592518,0.903088259716212,0.889469898259104,0.925390075632721,0.890574473625605,0.887386389225439,0.977294423164923,0.804635154502279,0.805784802041007,0.815292728747971,0.850488481444488,0.854610781722796,0.974190658128729,0.887443495541919,0.852730619925783,0.877409060236524,0.863888878009834,0.86935611378529,0.969207294280988,0.757922222587895,0.956979708500451,0.869230215359853,0.963592895325476,0.938963606492458,0.892618757360612,0.788085204708879,0.81925747833814,0.774498450901778,0.807946305386033,0.725843269534159,0.900284817558655,0.921106328851314,0.855196160309551,0.890968082011927,0.921928567945188,0.937057597117254,0.844000983046834,0.868955977651721,0.893421292294744,0.95307848160516,0.804715506130815,1,0.759473634033745,0.881323001041258,0.964466290333039,0.839135908469353,0.912551250163924,0.898726058041116,0.873586010105106,0.944710891553005,0.902255456998327,0.936587072070883,0.840489508549552,0.910190673216486,0.916889354549916,0.912302085967138,0.91956856431502,0.812135248125279,0.884365835528847,0.947574948714689,0.878288275371821,0.803710491973252,0.952935951772918,0.834282068847826,0.93082608130636,0.883878433553275,0.923631584047515,0.824304545571884,0.807623713518364,0.91761581767812,0.863061821009173,0.819745258739608,0.954707202875252,0.943652410715915,0.925887641311495,0.953466267482158,0.768180122734867,0.833436145497034,0.80702443757397,0.874890904503846,0.881429417735504
"MTHE",0.768491502061414,0.846832958245467,0.676604954427122,0.749588476216653,0.659911279279286,0.634454065749961,0.702276878062252,0.823694655152744,0.714531347369645,0.59856505771935,0.83414010268993,0.734264195466337,0.819489217323304,0.642163599098771,0.744613346806667,0.807626795965686,0.671945470567615,0.824996870780677,0.677163498841345,0.87592369210803,0.794908063039389,0.690997270325794,0.664235247094154,0.763281720719307,0.901802161841194,0.945945669168061,0.867508869301743,0.762118167113575,0.885139830446885,0.746541381813862,0.664348919069073,0.860655089233452,0.664957450782034,0.743776119305419,0.667950389582579,0.730354352487195,0.589285979287745,0.766728427606064,0.840054087600413,0.726959175282725,0.705913110332577,0.671344476825092,0.621017195597612,0.923926428374928,0.920872462242364,0.802533949342211,0.584378376404095,0.734845573076395,0.713635787255268,0.901580751749098,0.84408189594616,0.692173200612827,0.763854488961645,0.653751836690348,0.895575033544908,0.707954001849792,0.731706949365733,0.780494718858233,0.759473634033745,1,0.737676992646945,0.754186970676841,0.772834087030416,0.794572452007316,0.836670520235723,0.833551592689484,0.813031141124098,0.761553626815192,0.77289465816236,0.811154724874885,0.682359927500799,0.753262496352279,0.680288812583284,0.789883501966727,0.877295767564929,0.666975142396304,0.812530953646044,0.792107767454482,0.616482925303868,0.77247699001872,0.875085370682187,0.766710752987724,0.882158377096378,0.834361172539222,0.839713312506736,0.927000959216942,0.705134302883161,0.823310881603999,0.776677589221576,0.782063829873088,0.713544592457176,0.768401128717694,0.718255350316776,0.798715962465779,0.899631391967724,0.905688584986789,0.667910259340132,0.766353831860956
"NEWK",0.849169512712933,0.849053922343234,0.778096812307983,0.852104360083436,0.840809033156603,0.814783001431849,0.852872993212025,0.904271837852654,0.963031178227922,0.734641848497773,0.868815357771047,0.956057032933188,0.912545036150387,0.845343706832018,0.97532293326448,0.786425178737899,0.842239759871787,0.856538209494351,0.864132388984794,0.826007001041928,0.903168647785718,0.926848821777674,0.822435019121122,0.863625308122841,0.773536322049618,0.770645543792114,0.837132039033581,0.952139632739847,0.782438397702301,0.894446357473876,0.806105936576118,0.839769020885898,0.873669415164517,0.965742064582157,0.882079149704213,0.855721574956149,0.745111274382238,0.930066093684627,0.886490810391374,0.878065250963156,0.831772786913917,0.790128627774618,0.787440994544177,0.76986351235931,0.740339230544546,0.870794667942105,0.720064844312226,0.787580499850467,0.935745236391489,0.797920574898569,0.798541883409025,0.816773653432033,0.946495845129051,0.873825385793083,0.832932788872309,0.955159835246967,0.828228803258273,0.888841845050641,0.881323001041258,0.737676992646945,1,0.850397748875327,0.925756417754914,0.936897743460399,0.875823491629652,0.875948733439424,0.850976668855236,0.958322572723495,0.941548586490342,0.901162052638562,0.86455751847118,0.964513343470228,0.819186279091643,0.810970153806441,0.824049251215578,0.867045285464737,0.891912957452894,0.943652426991921,0.797331526538139,0.893399195490593,0.828945991138047,0.951368061619553,0.83934317098947,0.834904620490174,0.861682950358754,0.784803942241513,0.802316976058063,0.787227966379442,0.902014178832578,0.854059272810883,0.89472433862511,0.809319856032683,0.872748749301231,0.806373140340157,0.808554753650623,0.79687705080419,0.868301599492627,0.955348278155699
